customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,level_of_education_clients,loannumber,loanamount,totaldue,termdays,days_in_advance,due_day,approveddate,good_bad_flag
8a8589a453bc422d0153c7d352751565,1990-02-16 00:00:00.000000,Savings,5.3967037,13.9882975,EcoBank,Permanent,Secondary,4,9500.0,11600.0,22.5,-16.0,14.5,2017-07-18 10:13:57,Bad
8a85896653e2e18b0153effd7a871a0e,1988-03-12 00:00:00.000000,Other,3.9980535,7.3867585,GT Bank,Permanent,Graduate,10,17000.0,19245.0,18.0,-3.4,16.5,2017-07-14 13:27:09,Good
8a858e3e5b3ee747015b3f0409012b7f,1985-10-22 00:00:00.000000,Savings,6.785373,6.1538848,Fidelity Bank,Permanent,missing,4,15000.0,18750.0,30.0,8.75,8.0,2017-07-04 12:25:02,Good
8a858f415ba54724015ba5a9cabc39a7,1990-04-01 00:00:00.000000,Savings,3.384848,6.5459505,First Bank,Permanent,missing,2,10000.0,12250.0,22.5,-9.5,17.5,2017-07-27 12:07:17,Good
8a858e645755e62201576b58e3522081,1981-09-16 00:00:00.000000,Other,3.3718018,6.5169394,UBA,Permanent,missing,2,10000.0,12250.0,22.5,-3.0,5.5,2017-07-01 11:44:57,Good
8a858e005c2154c2015c2fb72f1e0b51,1978-02-28 00:00:00.000000,Current,3.3253233,6.6772667,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,6.0,3.0,2017-07-29 14:40:26,Good
8a858eb55cf45581015cf47853d613db,1979-05-09 00:00:00.000000,Savings,3.9016131,7.4449291,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,13.0,3.0,2017-07-27 16:26:50,Good
8a858eaf5b617c94015b6194555e10a2,1979-04-18 00:00:00.000000,Savings,7.4788577,9.0557141,FCMB,Permanent,missing,1,10000.0,13000.0,30.0,3.0,14.0,2017-07-12 15:56:28,Good
8a85884e54a0565b0154ba3fa6c72e7e,1977-06-10 00:00:00.000000,Other,7.0123508,4.7531198,Sterling Bank,Permanent,Graduate,2,7500.0,8625.0,15.0,-5.0,30.5,2017-07-18 11:07:14,Good
8a858e215c7de5f2015c815830051943,1987-03-26 00:00:00.000000,Savings,7.3582392,8.9856285,Stanbic IBTC,Permanent,missing,1,10000.0,13000.0,30.0,4.0,10.0,2017-07-06 17:06:59,Good
8a858f1f5c59cd91015c5e1125d80a5c,1972-12-04 00:00:00.000000,Savings,7.5057459,9.0054246,Stanbic IBTC,Permanent,missing,1,10000.0,13000.0,30.0,0.0,30.0,2017-07-28 07:07:32,Bad
8a858e59569397d501569767f9776c1f,1972-04-30 00:00:00.000000,Savings,3.2701505,6.6752449,Access Bank,Permanent,missing,5,14000.0,17020.0,27.0,0.6,12.8,2017-07-18 17:19:52,Good
8a858fff57d1af5d0157dc5a2dfc44bc,1981-12-25 00:00:00.000000,Other,3.8395746,7.4239626,First Bank,Self-Employed,Graduate,9,12777.777777777777,15141.666666666666,21.666666666666668,-2.3333333333333335,20.444444444444443,2017-07-01 15:09:18,Bad
8a858e6a5bfd4b54015c0f505e0043b5,1989-02-28 00:00:00.000000,Savings,7.4284433,8.9920483,First Bank,Permanent,missing,2,10000.0,11500.0,15.0,2.5,30.0,2017-07-13 16:03:50,Good
8a858f5e5cb23c77015cbe8aa980248c,1981-08-12 00:00:00.000000,Savings,4.6086967,8.496225,UBA,Permanent,missing,1,10000.0,13000.0,30.0,2.0,19.0,2017-07-18 12:51:59,Good
8a858e945bfdb9e7015c07e29b6e24ba,1983-10-19 00:00:00.000000,Savings,4.5961418,8.4715501,First Bank,Permanent,missing,3,10000.0,11500.0,15.0,-5.333333333333333,12.0,2017-07-29 19:21:59,Bad
8a858e175a3d3d78015a3e14a81844a2,1986-04-02 00:00:00.000000,Savings,4.8725268,6.784304,First Bank,Permanent,missing,8,18750.0,22137.5,26.25,6.625,14.875,2017-07-24 14:51:07,Good
8a858e4b5a94ae68015aa0a805c10a1a,1983-08-07 00:00:00.000000,Savings,8.5647352,11.9775901,GT Bank,Permanent,missing,5,11000.0,12537.5,15.0,-0.2,11.4,2017-07-22 16:33:31,Good
8a858e0f58afbace0158cb199b892d2d,1989-05-16 00:00:00.000000,Savings,4.7175318,8.1396633,GT Bank,Permanent,missing,8,12500.0,14775.0,22.5,0.625,16.625,2017-07-14 06:51:47,Good
8a858faa56dffac60156fe48a78656b9,1975-04-23 00:00:00.000000,Savings,3.2012288,6.794871,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,3.0,7.0,2017-07-07 01:07:43,Good
8a85898a53bc15600153cb8e38ae2c5f,1986-01-23 00:00:00.000000,Savings,7.5228628,6.456235,GT Bank,Permanent,Graduate,11,18181.81818181818,21490.909090909092,25.90909090909091,8.727272727272727,15.818181818181818,2017-07-10 00:28:02,Good
8a858f425b85835d015b85bfe40538db,1984-11-26 00:00:00.000000,Savings,3.9192159,6.834497,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,6.0,5.0,2017-07-06 14:18:08,Good
8a858f375b493337015b4960fac31fe7,1986-04-04 00:00:00.000000,Savings,3.3077251,6.6024647,GT Bank,Permanent,missing,3,10000.0,13000.0,30.0,2.6666666666666665,16.333333333333332,2017-07-20 13:18:05,Good
8a858e315cf48957015cf7f6197920b0,1984-12-17 00:00:00.000000,Savings,7.4917332,9.0522089,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,6.0,31.0,2017-07-25 14:30:21,Good
8a858f1955b1c4df0155c530d4954f0f,1978-01-27 00:00:00.000000,Other,3.8093986,7.3686808,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,1.5,29.0,2017-07-08 16:54:08,Good
8a858f275591bf5d01559733c8767113,1987-02-17 00:00:00.000000,Other,3.3639364,6.6416459,GT Bank,Self-Employed,missing,4,15000.0,18750.0,30.0,5.0,11.25,2017-07-03 15:39:40,Good
8a858e1d5cd58f9e015cd5be41721a4e,1976-06-22 00:00:00.000000,Savings,3.3321234,7.1359255,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,20.0,14.0,2017-07-25 21:55:51,Good
8a858eda552adcc2015549077686473b,1991-05-26 00:00:00.000000,Savings,3.8905106,7.4203426,Wema Bank,Permanent,missing,9,15000.0,17605.555555555555,25.0,0.0,9.88888888888889,2017-07-06 22:59:36,Good
8a858f885adcf4e8015ae0574e911902,1988-11-24 00:00:00.000000,Savings,4.827275,7.114615,Access Bank,Permanent,missing,6,11666.666666666666,13697.916666666666,20.0,8.333333333333334,10.833333333333334,2017-07-17 10:43:35,Good
8a858e4e5c3502ab015c35362d7c1016,1984-09-19 00:00:00.000000,Savings,3.2642226,6.6165615,UBA,Permanent,missing,1,10000.0,11500.0,15.0,1.0,10.0,2017-07-09 18:22:09,Good
8a858e8d56b784480156c0daba003ae3,1984-06-26 00:00:00.000000,Other,3.3759409,6.5551562,Diamond Bank,Self-Employed,missing,2,10000.0,11500.0,15.0,4.0,9.5,2017-07-12 09:58:27,Good
8a858fec5c169ff0015c16c6e3b61925,1984-02-25 00:00:00.000000,Savings,3.3100367,6.532535,First Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,20.0,2017-07-22 09:34:44,Good
8a858f225bfdb280015c0f84efe85e63,1983-12-22 00:00:00.000000,Savings,3.1916983,6.4577299,Zenith Bank,Permanent,missing,3,10000.0,13000.0,30.0,12.0,15.333333333333334,2017-07-25 09:25:29,Good
8a858fc55b2548dd015b2e9cd6857beb,1987-12-25 00:00:00.000000,Savings,5.2295528,7.1868282,GT Bank,Permanent,missing,3,10000.0,12500.0,25.0,3.0,17.333333333333332,2017-07-06 08:07:06,Good
8a858f255ca276c5015ca294645c08af,1983-10-30 00:00:00.000000,Savings,4.525736,7.7542081,UBA,Permanent,missing,2,10000.0,11500.0,15.0,0.0,21.5,2017-07-14 09:59:04,Good
8a858f5856373f8801564a639d9d6aba,1990-04-09 00:00:00.000000,Other,3.418587,6.4420573,GT Bank,Permanent,missing,10,22000.0,25730.0,28.5,1.6,11.0,2017-07-03 12:27:41,Good
8a858e3a54e337020154fda980777859,1977-08-08 00:00:00.000000,Other,3.3271381,6.495763,Zenith Bank,Permanent,missing,3,11666.666666666666,13729.166666666666,20.0,-3.0,10.333333333333334,2017-07-05 08:45:14,Good
8a858ee45b39aa80015b3a963a7e6d35,1985-11-05 00:00:00.000000,Savings,3.7048291,6.4541164,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,29.0,2017-07-06 11:18:38,Good
8a858f7b5989da5401598ec5a8680cdb,1993-04-01 00:00:00.000000,Savings,7.31255,9.0850067,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,2.0,24.0,2017-07-22 13:53:07,Bad
8a858edb5b8210eb015b85ca659f7bc4,1983-03-23 00:00:00.000000,Savings,3.4266582,6.44405,GT Bank,Permanent,missing,3,10000.0,12000.0,20.0,-1.3333333333333333,5.0,2017-07-19 15:41:57,Good
8a858ec559dbb41a0159dc0a25961fa1,1986-06-04 00:00:00.000000,Savings,3.3444014,6.4668817,First Bank,Permanent,missing,7,17142.85714285714,20614.285714285714,27.857142857142858,5.714285714285714,14.571428571428571,2017-07-29 09:24:44,Bad
8a858e69566ae5b801568cbd583768bb,1967-09-17 00:00:00.000000,Other,3.7149345,6.475447,UBA,Self-Employed,missing,7,18571.428571428572,22389.285714285714,32.142857142857146,7.142857142857143,16.428571428571427,2017-07-09 10:47:31,Good
8a858f0c5af0a753015af0b5ebe3098b,1990-12-15 00:00:00.000000,Savings,3.3331967,6.446865,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,9.0,5.5,2017-07-10 09:58:21,Good
8a858f0c5cef4be2015cf362d83017a0,1987-05-22 00:00:00.000000,Savings,3.3482785,6.7086433,Skye Bank,Permanent,missing,1,10000.0,11500.0,15.0,7.0,28.0,2017-07-24 09:36:15,Good
8a858e685c217d36015c2f09b15a15e9,1984-11-28 00:00:00.000000,Savings,3.3081526,6.5047279,FCMB,Permanent,missing,1,10000.0,11500.0,15.0,0.0,3.0,2017-07-11 17:43:27,Bad
8a858f855bf2f1ad015bf5c0e6c01b8a,1996-02-15 00:00:00.000000,Savings,6.0217707,5.5065935,Diamond Bank,Permanent,missing,3,13333.333333333334,16833.333333333332,30.0,8.666666666666666,17.666666666666668,2017-07-26 08:46:48,Good
8a858ece5c88b58b015c8c3e06741fbf,1982-10-29 00:00:00.000000,Savings,3.3460821,6.6657111,FCMB,Permanent,missing,1,10000.0,11500.0,15.0,-4.0,28.0,2017-07-02 22:26:15,Bad
8a858eba5b681df4015b7bd3405e7934,1970-01-26 00:00:00.000000,Savings,3.9291783,7.3951633,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,2.0,2017-07-18 09:44:50,Bad
8a858e8d56b784480156cc1a80f60132,1968-01-04 00:00:00.000000,Savings,3.3435,6.6925533,GT Bank,Self-Employed,missing,11,18636.363636363636,21329.545454545456,27.272727272727273,7.181818181818182,20.90909090909091,2017-07-25 15:02:11,Good
8a858fe25ab3f041015ab51fc3c44cbd,1990-07-11 00:00:00.000000,Savings,3.4787141,6.6151351,GT Bank,Permanent,missing,3,10000.0,12500.0,25.0,-4.666666666666667,19.333333333333332,2017-07-05 10:52:47,Bad
8a858f265c2187bd015c254fcc445d6e,1977-07-11 00:00:00.000000,Savings,3.3304402,7.1403108,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,1.0,23.0,2017-07-22 21:09:29,Good
8a858e4456ced8470156d73452f85335,1983-10-20 00:00:00.000000,Other,3.8221443,7.4213331,Access Bank,Permanent,missing,22,22727.272727272728,24540.909090909092,21.136363636363637,11.0,15.318181818181818,2017-07-06 12:25:27,Good
8a858e0a5b192e2e015b194726201191,1993-02-02 00:00:00.000000,Savings,3.3744114,6.6357817,GT Bank,Permanent,missing,4,10000.0,12437.5,26.25,7.5,18.25,2017-07-08 09:43:20,Good
8a858f7e5c69a6e3015c78b9bc201fd4,1988-09-24 00:00:00.000000,Savings,3.2791344,6.5910627,FCMB,Permanent,missing,2,10000.0,12250.0,22.5,5.5,25.0,2017-07-20 06:06:33,Good
8a858e4f58b9f0b40158c11270fc019f,1969-04-30 00:00:00.000000,Savings,6.7378896,6.1938305,Diamond Bank,Permanent,missing,5,14000.0,17300.0,27.0,2.4,15.6,2017-07-27 10:59:10,Good
8a858ee55c830000015c873225d318ba,1985-05-12 00:00:00.000000,Savings,5.6103897,6.3904841,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,11.0,2017-07-10 17:56:06,Good
8a858e115c59a3e2015c59ebb25d238b,1980-09-04 00:00:00.000000,Savings,3.351153,6.6023723,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,0.0,12.0,2017-07-14 13:50:38,Good
8a858e6c5c88d145015c9e3b482226ac,1980-04-17 00:00:00.000000,Savings,3.503346,6.6316306,Wema Bank,Permanent,missing,1,10000.0,13000.0,30.0,2.0,13.0,2017-07-11 21:26:01,Good
8a858e9b5623763201562819994d393a,1980-04-11 00:00:00.000000,Other,5.6069467,6.4270583,Zenith Bank,Self-Employed,missing,3,10000.0,13000.0,30.0,-1.0,23.666666666666668,2017-07-24 13:54:16,Good
8a858e915bcde695015bce219c6a1969,1978-06-27 00:00:00.000000,Savings,7.388466,9.0936174,GT Bank,Permanent,missing,4,12500.0,14750.0,18.75,5.0,18.25,2017-07-11 14:22:30,Good
8a858faf56b7821c0156c324964a1968,1985-12-28 00:00:00.000000,Other,4.8176088,7.6214191,First Bank,Permanent,missing,9,15555.555555555555,17711.11111111111,20.0,2.888888888888889,18.88888888888889,2017-07-11 13:15:28,Good
8a858e6f5cd5e874015ce0e5d4c235ba,1976-04-26 00:00:00.000000,Savings,7.4687583,9.0697017,UBA,Permanent,missing,1,10000.0,13000.0,30.0,5.0,26.0,2017-07-21 16:24:25,Good
8a858e5856b7840c0156b8f1f61f5f52,1977-12-25 00:00:00.000000,Other,3.3288576,6.5519213,Access Bank,Permanent,Graduate,8,18750.0,22712.5,33.75,1.25,15.25,2017-07-11 07:32:37,Good
8a85886e5410189001541480d8f83683,1976-10-15 00:00:00.000000,Other,3.9055086,7.4347464,GT Bank,Permanent,Post-Graduate,11,23636.363636363636,27168.18181818182,28.636363636363637,0.45454545454545453,17.181818181818183,2017-07-22 07:30:00,Good
8a858ffd5c8d343d015c8ebff4e27db1,1986-07-12 00:00:00.000000,Savings,3.4061428,8.6399188,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,27.0,2.0,2017-07-06 05:43:52,Good
8a858f885adcf4e8015addc0f5b3608c,1982-11-26 00:00:00.000000,Savings,3.3888166,6.7218437,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,-5.0,10.0,2017-07-03 09:34:34,Good
8a858ece5b0142e3015b0f3accb86c5d,1973-08-06 00:00:00.000000,Savings,3.4189428,6.4276863,GT Bank,Permanent,missing,5,14000.0,16700.0,21.0,1.8,11.8,2017-07-03 13:18:23,Good
8a858f275c451af5015c545fdacf532b,1980-07-27 00:00:00.000000,Savings,7.9492409,5.0326067,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,31.0,2017-07-30 07:51:17,Bad
8a858f7d5a5bd94e015a5bee65da09bc,1980-05-05 00:00:00.000000,Savings,3.2902753,6.5880798,GT Bank,Permanent,missing,4,10000.0,13000.0,30.0,1.75,27.0,2017-07-26 17:32:59,Good
8a858ee65be8d42d015be92609c12873,1980-04-06 00:00:00.000000,Savings,4.5751297,8.4573412,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,-2.5,7.0,2017-07-23 15:03:09,Good
8a858e35589c0ac00158ac0e5c0839b7,1979-09-02 00:00:00.000000,Savings,7.3632967,8.990339,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,1.0,4.0,2017-07-09 15:16:18,Good
8a858eef5554890501557311a4ae79d6,1993-07-24 00:00:00.000000,Other,3.5785802,6.4872452,GT Bank,Permanent,missing,6,10000.0,13000.0,30.0,-3.6666666666666665,24.333333333333332,2017-07-15 17:12:12,Good
8a858ea55ac1546c015ac21a1ee20afa,1984-04-25 00:00:00.000000,Savings,3.9134512,7.4131827,GT Bank,Permanent,missing,5,10000.0,12250.0,24.0,4.6,11.4,2017-07-19 17:56:35,Good
8a858ec75bfd77c4015bfda261b10b09,1980-07-20 00:00:00.000000,Savings,3.4132627,6.436185,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,-8.0,28.0,2017-07-08 08:45:18,Bad
8a8589ec542eaa89015443b229544ffe,1977-03-25 00:00:00.000000,Other,3.3422783,6.5770733,UBA,Self-Employed,missing,13,23076.923076923078,26884.615384615383,30.0,-0.5384615384615384,18.384615384615383,2017-07-07 17:43:14,Bad
8a858fbf5b3a0b46015b3a7f3adc423f,1986-11-25 00:00:00.000000,Savings,3.4915983,6.6001183,GT Bank,Permanent,missing,2,10000.0,11500.0,15.0,7.5,15.5,2017-07-12 19:42:38,Good
8a858f965c6950da015c78a9a70335f9,1980-01-31 00:00:00.000000,Savings,7.6268421,7.4188221,UBA,Permanent,missing,1,10000.0,13000.0,30.0,10.0,7.0,2017-07-01 17:17:47,Good
8a858fae57a00f390157ab0ad5915819,1988-11-13 00:00:00.000000,Other,7.5167711,9.0451793,Diamond Bank,Permanent,Graduate,3,10000.0,12000.0,20.0,2.0,14.333333333333334,2017-07-18 22:01:17,Good
8a858eac5c451942015c53f18acd04c7,1985-07-01 00:00:00.000000,Savings,7.3184105,9.1504813,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,10.0,2017-07-11 16:51:08,Bad
8a858f025bd49f21015bd8590bd83fe8,1989-08-13 00:00:00.000000,Savings,6.1437533,6.74349,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,10.0,28.0,2017-07-03 10:32:03,Good
8a858fc15cd06c32015cd429b6951f35,1986-03-09 00:00:00.000000,Savings,3.2266053,6.6042239,First Bank,Permanent,missing,1,10000.0,11500.0,15.0,1.0,18.0,2017-07-17 21:44:11,Good
8a8589595384a8530153977b118e725e,1985-04-25 00:00:00.000000,Savings,3.4205677,6.4427609,Zenith Bank,Permanent,missing,9,23333.333333333332,27144.444444444445,31.666666666666668,5.222222222222222,16.444444444444443,2017-07-24 18:06:01,Good
8a858ed359fe43b10159fe9d723f243d,1987-04-09 00:00:00.000000,Savings,7.4050689,9.0773741,Zenith Bank,Permanent,missing,7,15714.285714285714,18239.285714285714,21.428571428571427,3.7142857142857144,20.142857142857142,2017-07-27 08:23:53,Good
8a858eff55a090650155b7b1624119ab,1986-01-29 00:00:00.000000,Other,3.3960986,6.5525789,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,14.0,2017-07-17 11:48:40,Good
8a858fa3586d20e001586e10a33b6821,1985-11-17 00:00:00.000000,Savings,3.4345869,6.4441434,GT Bank,Permanent,missing,9,18333.333333333332,21327.777777777777,25.0,5.444444444444445,10.222222222222221,2017-07-15 15:42:07,Good
8a858ff25a6a19ee015a6acc4a986c80,1986-11-29 00:00:00.000000,Savings,3.3487614,6.633217,Access Bank,Permanent,missing,5,14000.0,16560.0,21.0,3.4,17.0,2017-07-02 15:36:48,Good
8a858eb45c11f9e4015c1515eaf66aa5,1988-10-26 00:00:00.000000,Savings,7.0168036,4.8355154,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,8.5,3.5,2017-07-02 14:46:06,Good
8a858fd85b685607015b6ce657912f6d,1985-12-18 00:00:00.000000,Savings,3.6072982,6.8680254,GT Bank,Permanent,missing,4,12500.0,14187.5,15.0,8.25,16.25,2017-07-14 10:24:08,Bad
8a85892854a059ed0154b7fa21486170,1982-09-09 00:00:00.000000,Other,7.4983319,9.044467,GT Bank,Permanent,Graduate,7,21428.571428571428,25971.428571428572,38.57142857142857,7.571428571428571,16.142857142857142,2017-07-14 07:57:56,Good
8a858ef7598334a2015983e07e9e3a2d,1977-10-21 00:00:00.000000,Savings,3.4220739,6.7474502,Stanbic IBTC,Permanent,missing,7,17142.85714285714,19935.714285714286,21.428571428571427,0.7142857142857143,21.571428571428573,2017-07-28 18:17:25,Good
8a858e715bd3fa19015bd8374ee8611d,1986-09-05 00:00:00.000000,Savings,7.4652497,9.0672135,Access Bank,Permanent,missing,3,10000.0,12500.0,25.0,0.3333333333333333,22.666666666666668,2017-07-24 13:30:20,Bad
8a858f665c2142a0015c347de1307886,1980-08-12 00:00:00.000000,Savings,3.8651531,7.3677143,Access Bank,Permanent,missing,2,10000.0,13000.0,30.0,-2.0,21.5,2017-07-26 20:48:06,Good
8a858f03582a54c301582f3054b402ce,1983-05-07 00:00:00.000000,Other,6.3164598,4.9335181,First Bank,Permanent,Graduate,10,17500.0,20242.5,22.5,1.5,13.4,2017-07-27 09:25:55,Good
8a858fa05cf48427015cf4d2ebec2db5,1989-05-18 00:00:00.000000,Savings,8.5349378,12.0265716,Fidelity Bank,Permanent,missing,1,10000.0,11500.0,15.0,3.0,17.0,2017-07-25 08:37:51,Good
8a858fba5cd5feee015cda6c1ed22803,1987-10-16 00:00:00.000000,Savings,6.2931871,4.923086,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,22.0,28.0,2017-07-07 14:10:25,Good
8a858fc55b00e79e015b022a1350012b,1985-04-14 00:00:00.000000,Savings,3.3189333,6.4450743,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,11.0,7.0,2017-07-30 13:37:56,Good
8a858eb85886bdc30158acf926932eda,1983-05-18 00:00:00.000000,Savings,3.3625978,6.5888607,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,0.0,15.0,2017-07-19 15:36:00,Good
8a858e1d5b2510b2015b300034ae4eef,1992-05-07 00:00:00.000000,Savings,3.2924769,6.4738709,Zenith Bank,Permanent,missing,3,10000.0,12500.0,25.0,1.6666666666666667,14.333333333333334,2017-07-08 08:34:01,Good
8a858e105bd92644015be812e5683388,1988-10-08 00:00:00.000000,Savings,7.0681633,4.8274278,EcoBank,Student,missing,3,13333.333333333334,16833.333333333332,30.0,8.333333333333334,17.666666666666668,2017-07-12 21:14:29,Good
8a8588dc536a141301536b50d8aa10b5,1986-07-09 00:00:00.000000,Savings,3.3957083,6.5831683,Zenith Bank,Permanent,missing,13,23076.923076923078,26350.0,24.23076923076923,-2.6923076923076925,17.307692307692307,2017-07-07 08:39:36,Bad
8a858f965bb63a25015bc2ddf2577416,1985-05-02 00:00:00.000000,Savings,3.2202099,6.7055954,GT Bank,Permanent,missing,3,13333.333333333334,16166.666666666666,25.0,4.666666666666667,16.666666666666668,2017-07-29 08:45:11,Good
8a858e585693982b0156abe3e8851678,1984-08-02 00:00:00.000000,Other,3.0807672,6.4941941,GT Bank,Self-Employed,Graduate,12,30000.0,35208.333333333336,47.5,2.6666666666666665,15.166666666666666,2017-07-25 11:40:34,Good
8a858ef45be99ccb015bec641b5203ce,1977-04-22 00:00:00.000000,Savings,3.3628045,6.4825393,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,0.0,13.5,2017-07-03 14:24:40,Good
8a858f4655ca643c0155d12f9e3b0e69,1993-08-14 00:00:00.000000,Other,6.2769583,7.0569483,Fidelity Bank,Permanent,missing,1,10000.0,11500.0,15.0,15.0,18.0,2017-07-11 12:43:42,Good
8a858f1b5b256bc9015b2f810016616c,1987-07-29 00:00:00.000000,Savings,7.4994137,5.5344747,First Bank,Permanent,missing,6,10000.0,11750.0,17.5,3.0,8.166666666666666,2017-07-18 13:12:29,Good
8a858e2155defefd0155ed6d112c6b55,1978-02-12 00:00:00.000000,Other,3.9124778,6.8164796,Access Bank,Permanent,missing,9,18888.88888888889,22055.555555555555,26.666666666666668,2.0,14.0,2017-07-14 08:32:58,Good
8a858ee0560bc0770156147da1c27409,1977-10-23 00:00:00.000000,Other,7.4531156,9.0701342,GT Bank,Self-Employed,Graduate,7,18571.428571428572,22871.428571428572,34.285714285714285,7.0,16.142857142857142,2017-07-07 17:41:22,Good
8a858e6f5cd5e874015ce6601edf7c48,1984-11-24 00:00:00.000000,Savings,3.2307054,6.6975815,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,3.0,13.0,2017-07-15 10:04:29,Bad
8a858ed55bafadc7015bb15979d1553e,1981-03-25 00:00:00.000000,Savings,6.992216,4.8309534,UBA,Permanent,missing,3,10000.0,12000.0,20.0,2.3333333333333335,14.333333333333334,2017-07-14 15:03:03,Good
8a858f5e5bedf32a015bef9e533d6df6,1990-07-02 00:00:00.000000,Savings,3.3261429,6.5169079,Fidelity Bank,Permanent,missing,1,10000.0,13000.0,30.0,0.0,12.0,2017-07-08 16:34:29,Good
8a858e205af28299015af50a799745c5,1983-09-23 00:00:00.000000,Savings,3.9628733,7.3864283,UBA,Permanent,missing,6,15000.0,18383.333333333332,27.5,7.333333333333333,14.833333333333334,2017-07-24 18:31:35,Good
8a858eba5b681df4015b6cadb5ad434e,1991-08-08 00:00:00.000000,Savings,-3.8056971,51.916283,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,-3.0,2.0,2017-07-03 15:42:48,Good
8a8589a7545186b10154616da2b91f01,1978-05-23 00:00:00.000000,Other,4.5295382,7.7570248,EcoBank,Permanent,missing,3,13333.333333333334,15833.333333333334,20.0,-0.3333333333333333,16.666666666666668,2017-07-28 13:01:16,Good
8a858efd5b39cf3d015b3a347f8a469f,1975-08-29 00:00:00.000000,Savings,3.2531767,6.5676639,EcoBank,Permanent,missing,1,10000.0,11500.0,15.0,13.0,19.0,2017-07-06 15:20:04,Bad
8a858fcf558237b40155865605853ffb,1970-11-07 00:00:00.000000,Other,3.3544779,6.554676,Standard Chartered,Permanent,missing,2,10000.0,12250.0,22.5,-11.5,16.0,2017-07-04 17:54:58,Bad
8a858f595ccb6f86015ccf6d152f4e87,1983-03-18 00:00:00.000000,Savings,3.9649517,6.78619,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,1.0,7.0,2017-07-22 12:41:29,Good
8a858fa3552ae1120155486928255fc1,1983-07-15 00:00:00.000000,Savings,8.550778,7.6966765,Heritage Bank,Permanent,missing,5,10000.0,13000.0,30.0,-1.8,23.4,2017-07-12 13:05:31,Good
8a858e0256b781d80156c6df35664c92,1983-10-12 00:00:00.000000,Other,2.7486303,6.6405991,Diamond Bank,Self-Employed,missing,13,28846.153846153848,32679.80769230769,27.692307692307693,2.923076923076923,17.0,2017-07-10 17:48:55,Good
8a858e705668e16701568ce4c9c06918,1991-07-01 00:00:00.000000,Other,3.3844048,6.5704634,GT Bank,Self-Employed,missing,7,21428.571428571428,24421.428571428572,23.571428571428573,2.0,20.0,2017-07-02 11:41:20,Good
8a858eae5a42129d015a421fa6270603,1985-12-01 00:00:00.000000,Savings,3.5504369,6.4290849,Access Bank,Permanent,missing,6,11666.666666666666,13604.166666666666,17.5,0.5,10.333333333333334,2017-07-12 15:20:19,Good
8a858e935b496584015b496a6fde01f6,1986-12-06 00:00:00.000000,Savings,3.5254619,6.5941467,Zenith Bank,Permanent,missing,3,10000.0,13000.0,30.0,4.333333333333333,8.333333333333334,2017-07-04 12:46:46,Good
8a858fc15b68ba6a015b71108e115250,1982-05-30 00:00:00.000000,Savings,3.3941773,6.7267188,Skye Bank,Permanent,missing,4,12500.0,14937.5,22.5,10.5,17.75,2017-07-12 14:31:51,Good
8a858e705668e167015685e1e07c19d4,1986-06-06 00:00:00.000000,Other,7.0572978,4.8284355,Access Bank,Self-Employed,Graduate,9,24444.444444444445,29744.444444444445,43.333333333333336,2.4444444444444446,14.333333333333334,2017-07-21 22:38:53,Good
8a858ed35cd57328015cd579d99904b0,1983-11-05 00:00:00.000000,Savings,3.2770675,6.682207,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,17.0,24.0,2017-07-08 19:12:44,Good
