customerid,bank_account_type,bank_name_clients,employment_status_clients,level_of_education_clients,loannumber,loanamount,totaldue,termdays,days_in_advance,due_day,approveddate,good_bad_flag,birth_year,age,age_category
8a858fa95c695f85015c780af573028d,Savings,EcoBank,Permanent,missing,2,10000.0,12250.0,22.5,8.5,4.5,2017-07-07 04:45:52,Good,1987,35,adults
8a858fa95c695f85015c7433666039ab,Savings,UBA,Permanent,missing,1,10000.0,13000.0,30.0,4.0,4.0,2017-07-02 08:31:26,Bad,1985,37,adults
8a858f585a6bfa1d015a700d765807a6,Savings,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,-5.5,20.5,2017-07-02 22:19:43,Good,1969,53,adults
8a858e0f58d4699c0158d4894de00907,Savings,Diamond Bank,Permanent,missing,12,19166.666666666668,21770.833333333332,20.0,3.8333333333333335,15.333333333333334,2017-07-25 23:28:51,Good,1991,31,youth
8a858f03582a54c301582f698a281700,Savings,UBA,Permanent,Graduate,8,18750.0,23275.0,37.5,4.5,22.875,2017-07-27 12:00:52,Good,1982,41,adults
8a858eed5a42df95015a467239f13ec5,Savings,GT Bank,Permanent,missing,5,14000.0,16700.0,21.0,7.2,14.0,2017-07-24 11:00:22,Good,1984,39,adults
8a858f8f5bfd3cfa015c0b26533902ef,Savings,Zenith Bank,Permanent,missing,1,10000.0,11500.0,15.0,-4.0,30.0,2017-07-02 22:35:05,Bad,1989,34,youth
8a858ff455a09f5a0155ba378c9b10bc,Other,GT Bank,Permanent,missing,6,20000.0,24366.666666666668,35.0,0.6666666666666666,11.333333333333334,2017-07-28 17:25:34,Good,1974,49,adults
8a858ffb5b350b52015b352574d219d9,Savings,Diamond Bank,Permanent,missing,3,10000.0,13000.0,30.0,4.333333333333333,7.333333333333333,2017-07-12 09:57:58,Good,1986,36,adults
8a858f275c451af5015c4bbd303b1a1f,Savings,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,13.0,15.0,2017-07-21 07:07:41,Good,1984,39,adults
8a858ece5cd05041015cd3c532892d4d,Savings,Stanbic IBTC,Permanent,missing,1,10000.0,13000.0,30.0,3.0,24.0,2017-07-24 08:48:18,Good,1990,32,youth
8a8589a453d0b8850153dae4ffc66b8d,Savings,GT Bank,Permanent,missing,4,9250.0,11387.5,22.5,1.5,13.0,2017-07-07 10:15:21,Good,1985,38,adults
8a858fcf5591c5cf015593299cf75a49,Other,FCMB,Self-Employed,missing,3,10000.0,13000.0,30.0,-6.333333333333333,8.666666666666666,2017-07-24 17:51:02,Bad,1973,50,adults
8a858f555cacacdf015cb06242e03e45,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,9.0,3.0,2017-07-18 21:33:33,Good,1983,40,adults
8a858f4c5bb597f6015bbba286f03bdb,Savings,Access Bank,Permanent,missing,2,10000.0,13000.0,30.0,3.0,24.0,2017-07-20 11:30:46,Good,1962,61,adults
8a858f01587f1f73015881dd10be0f09,Savings,GT Bank,Permanent,missing,3,10000.0,13000.0,30.0,-21.0,17.333333333333332,2017-07-15 05:43:15,Bad,1984,39,adults
8a858f295c8d307f015c95b5b13724f7,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,15.0,19.0,2017-07-05 18:23:36,Bad,1975,47,adults
8a858966538deb19015392224ebd20b4,Other,Diamond Bank,Self-Employed,Graduate,7,20000.0,23757.14285714286,30.0,5.0,20.857142857142858,2017-07-17 19:07:41,Good,1991,32,youth
8a858f255ca276c5015ca67eb9b05780,Savings,Zenith Bank,Permanent,missing,1,10000.0,13000.0,30.0,20.0,14.0,2017-07-29 10:41:23,Good,1988,34,youth
8a858f435aa9712e015aaa0bc4f46db1,Savings,Access Bank,Permanent,missing,4,12500.0,15875.0,30.0,0.75,4.0,2017-07-03 13:22:09,Good,1992,31,youth
8a858f4156939c3c01569d232cbd5024,Other,Zenith Bank,Self-Employed,missing,1,10000.0,11500.0,15.0,7.0,1.0,2017-07-25 12:44:26,Good,1977,45,adults
8a8589c1545181f30154735d98f93955,Other,GT Bank,Permanent,Graduate,11,22272.727272727272,27161.363636363636,40.90909090909091,3.6363636363636362,13.363636363636363,2017-07-07 00:38:38,Good,1986,37,adults
8a858e195af64338015af6bc45ef5aef,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,8.0,17.0,2017-07-28 19:38:51,Good,1980,42,adults
8a858efa5c646292015c789e1aa9260a,Savings,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,1.0,20.0,2017-07-16 07:21:02,Good,1978,44,adults
8a858e8457f7a42a0157fff1ed9d0929,Other,Access Bank,Permanent,Graduate,9,20000.0,22622.222222222223,20.0,-0.1111111111111111,12.0,2017-07-22 15:33:14,Good,1990,33,youth
8a858eef5554890501556cf996a2495a,Savings,Access Bank,Permanent,Graduate,9,9777.777777777777,11877.777777777777,21.666666666666668,-2.4444444444444446,16.22222222222222,2017-07-07 07:20:47,Bad,1979,43,adults
8a858ed45bc9a645015bcb3187b8543c,Savings,UBA,Permanent,missing,2,10000.0,13000.0,30.0,-3.5,7.5,2017-07-15 15:18:52,Bad,1988,34,youth
8a858f4156939c3c0156a2957b34644c,Other,GT Bank,Permanent,missing,8,21250.0,24487.5,24.375,-0.25,16.375,2017-07-29 06:17:47,Good,1988,34,youth
8a858fd4597cf42201597eded8940f3b,Savings,Diamond Bank,Permanent,missing,2,10000.0,13000.0,30.0,1.5,13.0,2017-07-14 14:10:16,Good,1980,42,adults
8a3442825124396701513514dad40fa7,Other,First Bank,Permanent,Graduate,9,17777.777777777777,20077.777777777777,18.333333333333332,1.5555555555555556,13.222222222222221,2017-07-10 22:40:52,Good,1986,37,adults
8a858f2c58dc6e680158e4e62c3b0ccd,Savings,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,18.0,11.0,2017-07-24 21:38:02,Bad,1989,33,youth
8a858e885c63d379015c6a56ebaf33b1,Savings,Diamond Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,17.0,2017-07-18 06:58:34,Good,1976,46,adults
8a858ea45c109201015c10d210791b14,Savings,GT Bank,Permanent,missing,2,10000.0,11500.0,15.0,2.0,30.5,2017-07-21 14:53:11,Good,1986,36,adults
8a858e325b3e903a015b3e9a2fba0b3e,Savings,Stanbic IBTC,Permanent,missing,4,12500.0,15375.0,26.25,12.0,10.0,2017-07-03 20:30:51,Good,1987,36,adults
8a858fd55b1aae2e015b1bc0d49773ae,Savings,GT Bank,Permanent,missing,3,10000.0,13000.0,30.0,1.0,21.666666666666668,2017-07-05 05:58:31,Good,1992,30,youth
8a858e205c21d53a015c326a63a866a2,Savings,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,3.0,25.0,2017-07-23 11:31:31,Good,1985,38,adults
8a858f215d2d2890015d30d3817d477e,Savings,First Bank,Permanent,missing,1,10000.0,11500.0,15.0,4.0,27.0,2017-07-28 08:17:22,Good,1989,34,youth
8a858e9e579558b6015795d6a68f473c,Other,First Bank,Student,Graduate,11,12727.272727272728,14286.363636363636,15.0,0.9090909090909091,12.272727272727273,2017-07-02 16:26:23,Good,1995,28,youth
8a858ee75a1db75f015a1df3eb031cf7,Savings,GT Bank,Permanent,missing,4,10000.0,12156.25,22.5,-3.0,21.5,2017-07-12 10:07:11,Good,1977,45,adults
8a858f3b59eed4f10159ef5f8a814a34,Savings,Access Bank,Permanent,missing,4,12500.0,15875.0,30.0,4.0,6.25,2017-07-03 05:45:37,Good,1976,47,adults
8a858ed55c5f1965015c623223f50a2c,Savings,Access Bank,Permanent,missing,3,10000.0,13000.0,30.0,17.0,20.666666666666668,2017-07-18 07:36:16,Bad,1988,35,adults
8a858fa154daefc00154df6b9c792ca8,Other,EcoBank,Self-Employed,missing,5,18000.0,20649.98,21.0,2.2,14.4,2017-07-19 17:50:56,Good,1986,37,adults
8a858fc45c5f93be015c5fd6a7c91478,Savings,Access Bank,Permanent,missing,2,10000.0,11500.0,15.0,0.0,9.0,2017-07-19 09:44:09,Good,1985,37,adults
8a858e135cb22031015cb7c7290c7eef,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,-14.0,3.0,2017-07-25 18:59:25,Bad,1985,38,adults
8a858e7d5b591490015b5c04c76a11fe,Savings,Diamond Bank,Permanent,missing,3,10000.0,11500.0,15.0,-0.3333333333333333,20.666666666666668,2017-07-18 10:14:39,Good,1986,36,adults
8a858e5555780ea001557c46f2c91d97,Savings,Zenith Bank,Permanent,missing,2,10000.0,13000.0,30.0,1.5,27.0,2017-07-28 11:59:46,Good,1980,43,adults
8a858edc5c7e7da5015c7f9b70d72be9,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,8.0,7.0,2017-07-05 09:54:32,Good,1980,43,adults
8a858fff5a28d297015a33bc2e845305,Savings,Union Bank,Permanent,missing,6,16666.666666666668,20933.333333333332,35.0,13.0,9.666666666666666,2017-07-03 15:05:14,Good,1980,42,adults
8a858f105a4ed440015a50ce2f89452f,Savings,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,8.0,7.0,2017-07-05 11:44:22,Good,1984,39,adults
8a8588fd53c244bc0153c72ed1924a60,Savings,Zenith Bank,Permanent,missing,16,20937.5,24831.25,32.8125,5.125,15.0625,2017-07-01 07:49:35,Bad,1993,30,youth
8a858f4156939c3c0156b3061f4d69cf,Other,GT Bank,Self-Employed,missing,8,25000.0,30437.5,45.0,0.125,12.125,2017-07-24 21:03:41,Good,1982,41,adults
8a858f965c6950da015c7b2cefaf445f,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,4.0,7.0,2017-07-04 11:45:29,Good,1980,42,adults
8a858fc159db69c40159dbabde1a2167,Savings,GT Bank,Permanent,missing,6,15000.0,17883.333333333332,22.5,9.0,14.833333333333334,2017-07-13 08:39:16,Good,1984,39,adults
8a858ffc5b1f07ee015b1f4c95a13b04,Savings,First Bank,Permanent,missing,4,12500.0,15562.5,30.0,8.25,15.75,2017-07-10 13:05:02,Good,1990,32,youth
8a858faf5a28ca05015a2952bc3f2e86,Savings,GT Bank,Permanent,missing,4,11250.0,13546.875,22.5,3.5,21.25,2017-07-01 21:40:03,Good,1979,43,adults
8a858f0b5d36a8e1015d36cd984b1990,Current,Stanbic IBTC,Permanent,missing,1,10000.0,13000.0,30.0,16.0,11.0,2017-07-27 16:55:48,Good,1970,53,adults
8a858f045bb63525015bbfc1e9654aba,Savings,GT Bank,Permanent,missing,2,10000.0,11500.0,15.0,-1.5,23.0,2017-07-06 09:06:36,Good,1986,37,adults
8a858f6459b6456d0159b69978f22bed,Savings,EcoBank,Permanent,missing,1,10000.0,11500.0,15.0,-12.0,3.0,2017-07-08 10:12:52,Good,1989,33,youth
8a858fb65b2020b2015b205fe7a63993,Savings,GT Bank,Permanent,missing,4,12500.0,14625.0,18.75,1.25,10.75,2017-07-17 21:37:54,Good,1986,37,adults
8a858ff85bd93919015bdab43d435d04,Savings,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,1.5,9.5,2017-07-10 10:53:57,Good,1989,34,youth
8a858ee65be8d42d015beb69b0bc72aa,Savings,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,2.0,6.0,2017-07-14 11:19:27,Good,1986,37,adults
8a85896653f0fed201540473a34c058b,Savings,GT Bank,Permanent,Graduate,10,15000.0,18705.0,36.0,4.0,17.2,2017-07-05 12:40:16,Good,1989,33,youth
8a858e2c5b80de3f015b80e8045204ef,Savings,Stanbic IBTC,Permanent,missing,1,10000.0,11500.0,15.0,2.0,4.0,2017-07-21 14:27:10,Good,1982,41,adults
8a85888c548fb3d501549748043c4fc2,Savings,First Bank,Permanent,missing,2,10000.0,12250.0,22.5,-0.5,11.0,2017-07-20 12:39:46,Good,1989,34,youth
8a858ec25a422913015a426c5d902a9c,Savings,Zenith Bank,Permanent,missing,3,10000.0,13000.0,30.0,1.6666666666666667,3.6666666666666665,2017-07-04 07:17:18,Good,1985,37,adults
8a858ec05aa3fb9e015aa4d476dd4a29,Savings,GT Bank,Permanent,missing,5,10000.0,11350.0,15.0,2.6,9.8,2017-07-20 13:40:12,Good,1986,37,adults
8a85889853f0fbaa01540444629832e2,Savings,GT Bank,Self-Employed,Graduate,9,15666.666666666666,19294.444444444445,36.666666666666664,-1.7777777777777777,13.555555555555555,2017-07-06 09:13:23,Good,1985,38,adults
8a858e935b496584015b49b68b7a2343,Savings,Access Bank,Student,missing,5,16000.0,18625.0,21.0,10.8,20.8,2017-07-13 07:43:00,Good,1994,29,youth
8a858eda5c8863ff015c97c9d3a9122a,Savings,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,-1.0,11.0,2017-07-13 13:23:29,Good,1980,42,adults
8a858ed35cc5ce51015cc60f40f522b4,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,6.0,6.0,2017-07-17 10:33:52,Good,1984,39,adults
8a858fcc5cf4a563015cf4d7285a1700,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,18.0,2017-07-18 07:18:19,Bad,1990,32,youth
8a858e1d5c5a460c015c5a7896251633,Savings,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,1.0,15.0,2017-07-14 09:08:31,Good,1980,43,adults
8a858fe756939bbb0156b1970aae339a,Other,First Bank,Permanent,Graduate,5,18000.0,20620.0,21.0,0.8,17.0,2017-07-05 00:26:09,Good,1963,60,adults
8a858f97594ab63d01594b8df02243c0,Savings,GT Bank,Permanent,missing,8,18750.0,21618.75,22.5,1.5,17.875,2017-07-18 11:07:09,Good,1980,43,adults
8a85896f5345dcb801534ce82d2d0e99,Other,First Bank,Permanent,missing,10,22900.0,26985.0,34.5,-3.7,17.6,2017-07-28 13:05:13,Good,1979,44,adults
8a858f1955b1c4df0155ce9b2e35046b,Savings,Access Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,10.0,2017-07-18 18:14:05,Good,1990,32,youth
8a858f185c884965015c884afd9000c9,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,7.0,14.0,2017-07-07 09:49:18,Good,1965,57,adults
8a858f365b2547f3015b32c34eed3f93,Savings,UBA,Permanent,missing,2,10000.0,11500.0,15.0,-7.5,8.5,2017-07-27 21:04:32,Good,1985,38,adults
8a858fa95b631878015b6361346f403a,Savings,Stanbic IBTC,Permanent,missing,2,10000.0,13000.0,30.0,0.5,11.5,2017-07-12 09:01:50,Good,1981,41,adults
8a858f0d5a859ac0015a85b7eed311de,Savings,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,21.0,31.0,2017-07-18 09:06:49,Good,1983,39,adults
8a8588f35438fe1201544cc7b44c5650,Savings,GT Bank,Permanent,Graduate,1,10000.0,13000.0,30.0,-2.0,25.0,2017-07-26 12:53:40,Good,1985,38,adults
8a858e105bd92644015be699d91214f3,Savings,GT Bank,Permanent,missing,4,12500.0,14062.5,15.0,3.5,15.5,2017-07-28 01:30:29,Good,1986,36,adults
8a858e36590808e3015946ced00e5b34,Savings,First Bank,Permanent,missing,7,17142.85714285714,19935.714285714286,21.428571428571427,3.2857142857142856,23.428571428571427,2017-07-27 15:27:21,Good,1988,34,youth
8a858fee5863a0490158690536734bb3,Savings,GT Bank,Permanent,missing,12,26666.666666666668,29741.666666666668,22.5,2.5,21.25,2017-07-26 19:51:27,Good,1988,35,adults
8a858fff5a36fe68015a37f8550a02a2,Savings,First Bank,Permanent,missing,6,15000.0,18383.333333333332,27.5,3.0,18.333333333333332,2017-07-21 11:24:08,Good,1987,35,adults
8a858fd35b5dfefb015b5e006c1300fe,Savings,First Bank,Permanent,missing,2,10000.0,13000.0,30.0,0.0,12.0,2017-07-26 08:29:11,Good,1965,57,adults
8a858f005a04ae6e015a1010b91f643f,Savings,Sterling Bank,Permanent,missing,3,10000.0,13000.0,30.0,-7.666666666666667,14.666666666666666,2017-07-01 16:56:22,Bad,1983,39,adults
8a858e6c5c88d145015c89430ef61a5d,Savings,UBA,Permanent,missing,1,10000.0,13000.0,30.0,6.0,10.0,2017-07-08 09:48:48,Good,1991,31,youth
8a858e675b00c831015b04414db70f3f,Savings,GT Bank,Permanent,missing,3,10000.0,12500.0,25.0,0.6666666666666666,9.333333333333334,2017-07-05 11:48:46,Good,1989,33,youth
8a858f745b4891fd015b48b63bcd3269,Savings,Fidelity Bank,Permanent,missing,2,10000.0,13000.0,30.0,12.5,8.5,2017-07-18 07:18:21,Good,1975,48,adults
8a858f4b55df0f530155df6f850e26c8,Other,First Bank,Permanent,missing,4,12500.0,15700.0,30.0,2.25,12.25,2017-07-07 09:04:48,Good,1963,60,adults
8a858e0a5668e69c0156831b8a43116f,Other,EcoBank,Unemployed,missing,8,25000.0,29487.5,37.5,-0.375,11.75,2017-07-23 21:55:54,Good,1992,30,youth
8a858e7d5cb1162b015cb12df2e71466,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,0.0,26.0,2017-07-26 12:39:41,Good,1982,41,adults
8a858fe8586deed301586f1b2e7d41f2,Savings,Access Bank,Permanent,missing,7,17142.85714285714,20700.0,30.0,0.8571428571428571,21.857142857142858,2017-07-01 22:32:01,Good,1978,45,adults
8a8588f8541e11db01542a1ef37c7f27,Other,GT Bank,Self-Employed,missing,8,10625.0,12921.875,22.5,-3.875,11.625,2017-07-15 12:20:39,Good,1991,31,youth
8a858ec95afc0922015b0a6d75655b14,Savings,GT Bank,Permanent,missing,3,10000.0,12500.0,25.0,7.0,15.0,2017-07-16 17:21:55,Good,1988,34,youth
8a858f0a5bf3716c015bf6a959052817,Savings,FCMB,Permanent,missing,4,12500.0,14187.5,15.0,3.0,17.75,2017-07-12 16:00:56,Good,1988,34,youth
8a858fb75b5894aa015b589fd7720a85,Savings,First Bank,Permanent,missing,3,10000.0,13000.0,30.0,6.333333333333333,8.666666666666666,2017-07-02 21:11:45,Good,1991,31,youth
8a858ec9590ad35d015916ee532c7731,Savings,GT Bank,Permanent,missing,1,10000.0,11500.0,15.0,2.0,28.0,2017-07-13 10:36:16,Good,1988,35,adults
8a858f665c45930d015c509928b92f50,Savings,Diamond Bank,Permanent,missing,1,10000.0,13000.0,30.0,-12.0,29.0,2017-07-11 16:54:36,Bad,1992,31,youth
8a858f675c1c43bc015c1c63d07b0af4,Savings,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,0.5,19.0,2017-07-26 07:26:45,Bad,1980,43,adults
8a858fbf5b3a0b46015b3b03ff5567df,Savings,First Bank,Permanent,missing,5,10000.0,11500.0,15.0,-6.0,15.2,2017-07-28 06:56:37,Bad,1986,37,adults
8a858f505ca7b434015cab44ff13392a,Savings,EcoBank,Permanent,missing,1,10000.0,11500.0,15.0,9.0,3.0,2017-07-13 18:27:04,Good,1989,34,youth
8a858f525ba5119c015ba537934b100e,Savings,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,-10.0,20.0,2017-07-24 18:24:46,Bad,1972,50,adults
8a8588fd53e054170153e174e0b258ba,Other,First Bank,Permanent,missing,7,21428.571428571428,24857.14285714286,30.0,-6.428571428571429,15.0,2017-07-24 13:08:55,Good,1982,41,adults
8a858ee75a191ef8015a19ffa6b762f0,Savings,Zenith Bank,Permanent,missing,1,10000.0,11500.0,15.0,3.0,24.0,2017-07-21 14:12:43,Good,1984,39,adults
8a858f0659ac58ce0159aca380b1374f,Savings,Fidelity Bank,Permanent,missing,1,10000.0,13000.0,30.0,5.0,28.0,2017-07-05 10:32:39,Bad,1984,38,adults
8a858f9f5bd99987015be272e251115c,Savings,Zenith Bank,Permanent,missing,2,10000.0,11500.0,15.0,0.5,23.5,2017-07-17 07:11:47,Good,1984,39,adults
8a858e6e55c554c20155d574b4596645,Other,Diamond Bank,Permanent,missing,1,10000.0,11500.0,15.0,11.0,8.0,2017-07-28 17:52:07,Bad,1991,31,youth
8a858e6a5c829229015c8301076c4187,Savings,UBA,Permanent,missing,1,10000.0,13000.0,30.0,18.0,11.0,2017-07-11 09:51:39,Good,1987,36,adults
8a858f915b90250b015b904dd80c1f25,Savings,Sterling Bank,Permanent,missing,3,10000.0,13000.0,30.0,6.333333333333333,20.0,2017-07-03 09:45:57,Good,1983,40,adults
8a858fb95bd896cc015bd8c417311b6c,Savings,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,1.0,5.0,2017-07-07 09:55:30,Good,1988,34,youth
8a858e4b5a94ae68015a9ed1b2e56376,Savings,First Bank,Permanent,missing,7,17142.85714285714,19885.714285714286,21.428571428571427,2.2857142857142856,24.857142857142858,2017-07-28 11:12:35,Good,1985,37,adults
8a858f5e5cf45779015cf48983d61ef2,Savings,Zenith Bank,Permanent,missing,1,10000.0,11500.0,15.0,8.0,14.0,2017-07-15 08:22:56,Good,1988,35,adults
8a858e685acda506015acee39e45493b,Savings,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,0.0,13.5,2017-07-17 16:48:27,Good,1990,33,youth
8a858e955add2971015ae6ef9a655863,Savings,Access Bank,Permanent,missing,5,14000.0,17300.0,27.0,2.2,18.4,2017-07-24 21:04:55,Bad,1984,38,adults
8a858e945bfdb9e7015c040d93016282,Savings,Fidelity Bank,Permanent,missing,2,10000.0,12750.0,30.0,0.5,12.5,2017-07-12 11:33:30,Good,1981,42,adults
8a858e6f5cd5e874015ce14db0643f8c,Savings,Zenith Bank,Permanent,missing,1,10000.0,11500.0,15.0,0.0,13.0,2017-07-15 16:33:08,Bad,1979,43,adults
8a858f305c8dd672015c9246679f1d31,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,1.0,12.0,2017-07-11 18:06:35,Good,1982,40,adults
8a858f6858860440015891d0a7824f30,Current,Stanbic IBTC,Permanent,missing,8,11875.0,14534.375,26.25,1.0,14.5,2017-07-06 15:24:54,Good,1987,36,adults
8a858f965c6950da015c71e45ad97236,Savings,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,12.5,7.5,2017-07-13 10:44:41,Good,1984,38,adults
8a858f10579ff4360157a35217644d8d,Other,GT Bank,Unemployed,missing,3,10000.0,13000.0,30.0,1.0,13.0,2017-07-13 10:26:23,Good,1988,34,youth
8a858e625c8d993a015c91c4ee862bc9,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,15.0,9.0,2017-07-30 14:24:02,Good,1982,41,adults
8a858f665c2142a0015c2bdbe404659a,Savings,GT Bank,Permanent,missing,4,12500.0,14750.0,18.75,2.75,16.25,2017-07-29 01:06:48,Good,1979,44,adults
8a8588f853b1b2d40153b9792c2a3ace,Other,GT Bank,Permanent,Post-Graduate,18,30277.777777777777,33197.916666666664,22.5,2.611111111111111,16.77777777777778,2017-07-13 02:53:03,Good,1979,44,adults
8a858eb95b8c2f6e015b900548676660,Savings,GT Bank,Permanent,missing,3,10000.0,13000.0,30.0,8.333333333333334,22.333333333333332,2017-07-28 11:33:27,Good,1995,28,youth
8a858e5c5c361f7d015c398156ef666a,Savings,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,-2.0,23.0,2017-07-25 16:27:52,Bad,1964,58,adults
8a858ff9580b8812015820412a203a63,Savings,First Bank,Permanent,Graduate,10,19000.0,22340.0,27.0,4.0,17.3,2017-07-10 18:39:51,Good,1986,36,adults
8a858f2b5998268e0159a1bb02794eb9,Savings,GT Bank,Permanent,missing,4,11250.0,12796.875,15.0,1.75,21.5,2017-07-17 11:55:03,Bad,1984,38,adults
8a858ed75bb64559015bbf81e3632d56,Savings,Unity Bank,Permanent,missing,4,12500.0,14750.0,18.75,0.75,17.75,2017-07-13 19:33:25,Bad,1986,36,adults
8a858fc159db69c40159df5366b93d96,Savings,First Bank,Permanent,missing,3,10000.0,12500.0,25.0,-2.3333333333333335,17.0,2017-07-12 18:25:01,Bad,1981,42,adults
8a858f9a5b33cc48015b3405c30f3d7b,Savings,Zenith Bank,Permanent,missing,3,13333.333333333334,16333.333333333334,25.0,-7.0,13.666666666666666,2017-07-19 17:38:37,Good,1982,41,adults
8a858f78550ba104015511a5d2a42485,Savings,GT Bank,Permanent,missing,3,10333.333333333334,12191.666666666666,20.0,-0.6666666666666666,11.333333333333334,2017-07-05 08:09:09,Bad,1984,39,adults
8a858f365c83961c015c8712fd380b89,Savings,First Bank,Permanent,missing,1,10000.0,13000.0,30.0,3.0,10.0,2017-07-07 14:49:21,Good,1984,39,adults
8a858f61560bc0e501560fb03225566a,Other,GT Bank,Self-Employed,missing,4,15000.0,17812.5,22.5,6.25,19.0,2017-07-26 06:47:47,Good,1987,36,adults
8a858f5659cb44e30159cc84750858ab,Savings,GT Bank,Permanent,missing,4,12500.0,15875.0,30.0,0.0,12.75,2017-07-03 08:07:06,Good,1979,44,adults
8a858e51584a1fc701584a2d9653035b,Savings,UBA,Permanent,Secondary,1,10000.0,11500.0,15.0,3.0,5.0,2017-07-15 10:21:48,Good,1980,43,adults
8a858f0b5ce95a85015cea02c2256301,Savings,EcoBank,Permanent,missing,1,10000.0,11500.0,15.0,-1.0,13.0,2017-07-14 10:11:30,Bad,1991,31,youth
8a858f665c2142a0015c30eb258f3d74,Savings,GT Bank,Permanent,missing,2,10000.0,12250.0,22.5,0.0,9.5,2017-07-14 14:32:21,Bad,1987,35,adults
8a858ec95aa3cc45015aa531200a7925,Savings,First Bank,Permanent,missing,6,11666.666666666666,13983.333333333334,22.5,3.6666666666666665,10.333333333333334,2017-07-09 11:11:44,Bad,1974,48,adults
8a8589ac53a4303e0153a8be7be02653,Other,GT Bank,Student,Post-Graduate,2,10000.0,11500.0,15.0,-16.0,16.0,2017-07-03 11:41:14,Good,1988,34,youth
8a8588bf54c8eab60154c9226d7917e7,Other,Diamond Bank,Permanent,missing,4,13750.0,16175.0,22.5,-4.0,6.75,2017-07-25 21:01:41,Good,1988,34,youth
8a858e725c3ae262015c44c29be41a95,Savings,GT Bank,Permanent,missing,3,10000.0,11500.0,15.0,3.6666666666666665,12.333333333333334,2017-07-04 08:29:48,Good,1986,37,adults
8a858e5b5ca767e1015caa30f3125abc,Savings,Access Bank,Permanent,missing,1,10000.0,13000.0,30.0,25.0,17.0,2017-07-04 12:43:11,Bad,1985,37,adults
8a858e785acd3412015acd7bdec42d4f,Savings,GT Bank,Permanent,missing,5,14000.0,16550.0,21.0,3.6,22.6,2017-07-05 18:12:38,Good,1992,31,youth
8a858e165b90faf9015b9654b6e01bdd,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,5.0,21.0,2017-07-12 15:49:29,Good,1987,36,adults
8a858e705b3a03c7015b3cbf6832164c,Savings,GT Bank,Permanent,missing,2,10000.0,13000.0,30.0,3.5,28.0,2017-07-21 10:30:50,Bad,1979,44,adults
8a858ed55c63db54015c74f23c2b37f7,Savings,GT Bank,Student,missing,1,10000.0,13000.0,30.0,2.0,6.0,2017-07-04 14:28:17,Bad,1992,31,youth
8a858fb0582a54ba01582d4dfcd567ee,Savings,FCMB,Permanent,missing,8,13750.0,17506.25,33.75,7.25,16.375,2017-07-13 19:51:38,Good,1984,39,adults
8a858ece5862630201586465cc5f32eb,Savings,UBA,Permanent,missing,16,28125.0,31562.5,24.375,10.125,16.0,2017-07-10 19:05:11,Good,1987,36,adults
8a858f245a4cde1e015a4e6271fd6c46,Savings,First Bank,Permanent,missing,4,12500.0,14562.5,18.75,3.75,19.0,2017-07-21 10:36:42,Good,1984,38,adults
8a858f3d5bfc954e015bfca997410d79,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,0.0,12.0,2017-07-12 15:00:48,Good,1977,46,adults
8a858f295c8d307f015c9e91e5212689,Savings,GT Bank,Permanent,missing,2,10000.0,11500.0,15.0,3.0,17.5,2017-07-18 12:50:42,Good,1985,38,adults
8a858e135c78e673015c79070e9a0d98,Savings,GT Bank,Permanent,missing,1,10000.0,13000.0,30.0,2.0,5.0,2017-07-12 08:57:54,Good,1977,46,adults
